           #qpath      Energy(meV)
  0.0000000000E+00 -2.5851566605E-01
  1.1174106604E-02 -1.4775870412E-01
  5.6987943679E-01  2.7159084778E+01
  5.8105354340E-01  2.7558057912E+01
  5.9222765000E-01  2.7946490472E+01
  6.0340175661E-01  2.8323893634E+01
  6.1457586321E-01  2.8689763584E+01
  6.2574996981E-01  2.9043582638E+01
  6.3692407642E-01  2.9384820768E+01
  6.4809818302E-01  2.9712937602E+01
  6.5927228963E-01  3.0027384963E+01
  6.7044639623E-01  3.0327610029E+01
  6.8162050283E-01  3.0613059160E+01
  6.9279460944E-01  3.0883182456E+01
  7.0396871604E-01  3.1137439083E+01
  7.1514282264E-01  3.1375303378E+01
  7.2631692925E-01  3.1596271725E+01
  7.3749103585E-01  3.1799870135E+01
  7.4866514246E-01  3.1985662456E+01
  7.5983924906E-01  3.2153259055E+01
  7.7101335566E-01  3.2302325796E+01
  7.8218746227E-01  3.2432593087E+01
  7.9336156887E-01  3.2543864744E+01
  8.0453567547E-01  3.2636026408E+01
  8.1570978208E-01  3.2709053252E+01
  8.2688388868E-01  3.2763016775E+01
  8.3805799529E-01  3.2798090503E+01
  8.4923210189E-01  3.2814554555E+01
  8.6040620849E-01  3.2812799088E+01
  8.7158031510E-01  3.2793326804E+01
  8.8275442170E-01  3.2756754807E+01
  8.9392852831E-01  3.2703816237E+01
  9.0510263491E-01  3.2635362225E+01
  9.1627674151E-01  3.2552364831E+01
  9.2745084812E-01  3.2455921688E+01
  9.3862495472E-01  3.2347263156E+01
  9.4979906132E-01  3.2227762776E+01
  9.6097316793E-01  3.2098951785E+01
  9.7214727453E-01  3.1962538225E+01
  9.8332138114E-01  3.1820430844E+01
  9.9449548774E-01  3.1674767171E+01
  1.0056695943E+00  3.1527943833E+01
  1.0168437009E+00  3.1382644957E+01
  1.0280178076E+00  3.1241861084E+01
  1.0391919142E+00  3.1108886451E+01
  1.0503660208E+00  3.0987277276E+01
  1.0615401274E+00  3.0880750080E+01
  1.0727142340E+00  3.0793001051E+01
  1.0838883406E+00  3.0727440677E+01
  1.0950624472E+00  3.0686865386E+01
  1.1062365538E+00  3.0673124247E+01
  1.1062365538E+00  3.0673124247E+01
  1.1126814855E+00  3.0673153620E+01
  1.1191264173E+00  3.0673241838E+01
  1.1255713491E+00  3.0673389203E+01
  1.1320162809E+00  3.0673596220E+01
  1.1384612126E+00  3.0673863607E+01
  1.1449061444E+00  3.0674192300E+01
  1.1513510762E+00  3.0674583461E+01
  1.1577960079E+00  3.0675038498E+01
  1.1642409397E+00  3.0675559074E+01
  1.1706858715E+00  3.0676147128E+01
  1.1771308032E+00  3.0676804894E+01
  1.1835757350E+00  3.0677534925E+01
  1.1900206668E+00  3.0678340118E+01
  1.1964655985E+00  3.0679223742E+01
  1.2029105303E+00  3.0680189472E+01
  1.2093554621E+00  3.0681241421E+01
  1.2158003939E+00  3.0682384177E+01
  1.2222453256E+00  3.0683622848E+01
  1.2286902574E+00  3.0684963102E+01
  1.2351351892E+00  3.0686411215E+01
  1.2415801209E+00  3.0687974128E+01
  1.2480250527E+00  3.0689659493E+01
  1.2544699845E+00  3.0691475742E+01
  1.2609149162E+00  3.0693432143E+01
  1.2673598480E+00  3.0695538871E+01
  1.2738047798E+00  3.0697807082E+01
  1.2802497115E+00  3.0700248985E+01
  1.2866946433E+00  3.0702877925E+01
  1.2931395751E+00  3.0705708471E+01
  1.2995845068E+00  3.0708756505E+01
  1.3060294386E+00  3.0712039317E+01
  1.3124743704E+00  3.0715575704E+01
  1.3189193022E+00  3.0719386077E+01
  1.3253642339E+00  3.0723492568E+01
  1.3318091657E+00  3.0727919141E+01
  1.3382540975E+00  3.0732691708E+01
  1.3446990292E+00  3.0737838248E+01
  1.3511439610E+00  3.0743388920E+01
  1.3575888928E+00  3.0749376188E+01
  1.3640338245E+00  3.0755834933E+01
  1.3704787563E+00  3.0762802565E+01
  1.3769236881E+00  3.0770319128E+01
  1.3833686198E+00  3.0778427401E+01
  1.3898135516E+00  3.0787172969E+01
  1.3962584834E+00  3.0796604296E+01
  1.4027034152E+00  3.0806772757E+01
  1.4091483469E+00  3.0817732650E+01
  1.4155932787E+00  3.0829541167E+01
  1.4220382105E+00  3.0842258320E+01
  1.4284831422E+00  3.0855946811E+01
  1.4349280740E+00  3.0870671838E+01
  1.4413730058E+00  3.0886500825E+01
  1.4478179375E+00  3.0903503063E+01
  1.4542628693E+00  3.0921749254E+01
  1.4607078011E+00  3.0941310944E+01
  1.4671527328E+00  3.0962259828E+01
  1.4735976646E+00  3.0984666930E+01
  1.4800425964E+00  3.1008601639E+01
  1.4864875281E+00  3.1034130607E+01
  1.4929324599E+00  3.1061316497E+01
  1.4993773917E+00  3.1090216601E+01
  1.5058223235E+00  3.1120881331E+01
  1.5122672552E+00  3.1153352605E+01
  1.5187121870E+00  3.1187662159E+01
  1.5251571188E+00  3.1223829819E+01
  1.5316020505E+00  3.1261861775E+01
  1.5380469823E+00  3.1301748911E+01
  1.5444919141E+00  3.1343465237E+01
  1.5509368458E+00  3.1386966497E+01
  1.5573817776E+00  3.1432188981E+01
  1.5638267094E+00  3.1479048613E+01
  1.5702716411E+00  3.1527440354E+01
  1.5767165729E+00  3.1577237932E+01
  1.5831615047E+00  3.1628293946E+01
  1.5896064365E+00  3.1680440324E+01
  1.5960513682E+00  3.1733489139E+01
  1.6024963000E+00  3.1787233747E+01
  1.6089412318E+00  3.1841450227E+01
  1.6153861635E+00  3.1895899063E+01
  1.6218310953E+00  3.1950327035E+01
  1.6282760271E+00  3.2004469262E+01
  1.6347209588E+00  3.2058051340E+01
  1.6411658906E+00  3.2110791549E+01
  1.6476108224E+00  3.2162403071E+01
  1.6540557541E+00  3.2212596193E+01
  1.6605006859E+00  3.2261080464E+01
  1.6669456177E+00  3.2307566798E+01
  1.6733905495E+00  3.2351769481E+01
  1.6798354812E+00  3.2393408104E+01
  1.6862804130E+00  3.2432209387E+01
  1.6927253448E+00  3.2467908906E+01
  1.6991702765E+00  3.2500252709E+01
  1.7056152083E+00  3.2528998823E+01
  1.7120601401E+00  3.2553918644E+01
  1.7185050718E+00  3.2574798201E+01
  1.7249500036E+00  3.2591439302E+01
  1.7313949354E+00  3.2603660526E+01
  1.7378398671E+00  3.2611298092E+01
  1.7442847989E+00  3.2614206554E+01
  1.7442847989E+00  3.2614206554E+01
  1.7571746431E+00  3.2602389567E+01
  1.7700644872E+00  3.2570298925E+01
  1.7829543314E+00  3.2517510866E+01
  1.7958441756E+00  3.2443903329E+01
  1.8087340197E+00  3.2349637299E+01
  1.8216238639E+00  3.2235129687E+01
  1.8345137081E+00  3.2101019892E+01
  1.8474035522E+00  3.1948132486E+01
  1.8602933964E+00  3.1777438441E+01
  1.8731832406E+00  3.1590017052E+01
  1.8860730847E+00  3.1387020235E+01
  1.8989629289E+00  3.1169640362E+01
  1.9118527730E+00  3.0939082257E+01
  1.9247426172E+00  3.0696539577E+01
  1.9376324614E+00  3.0443175421E+01
  1.9505223055E+00  3.0180106861E+01
  1.9634121497E+00  2.9908392946E+01
  1.9763019939E+00  2.9629025708E+01
  1.9891918380E+00  2.9342923747E+01
  2.0020816822E+00  2.9050928020E+01
  2.0149715264E+00  2.8753799965E+01
  2.0278613705E+00  2.8705107551E+01
  2.0407512147E+00  2.8818760749E+01
  2.0536410589E+00  2.8926613927E+01
  2.0665309030E+00  2.9027824759E+01
  2.0794207472E+00  2.9121537880E+01
  2.0923105913E+00  2.9206889108E+01
  2.1052004355E+00  2.9283010251E+01
  2.1180902797E+00  2.9349034319E+01
  2.1309801238E+00  2.9404101127E+01
  2.1438699680E+00  2.9447363250E+01
  2.1567598122E+00  2.9477992301E+01
  2.1696496563E+00  2.9495185460E+01
  2.1825395005E+00  2.9498172171E+01
  2.1954293447E+00  2.9486220876E+01
  2.2083191888E+00  2.9458645681E+01
  2.2212090330E+00  2.9414812757E+01
  2.2340988772E+00  2.9354146348E+01
  2.2469887213E+00  2.9276134176E+01
  2.2598785655E+00  2.9180332101E+01
  2.2727684097E+00  2.9066367864E+01
  2.2856582538E+00  2.8933943792E+01
  2.2985480980E+00  2.8782838375E+01
  2.3114379421E+00  2.8612906652E+01
  2.3243277863E+00  2.8424079408E+01
  2.3372176305E+00  2.8216361228E+01
  2.3501074746E+00  2.7989827479E+01
  2.3629973188E+00  2.7744620349E+01
  2.3758871630E+00  2.7480944105E+01
  2.3887770071E+00  2.7199059715E+01
  2.4016668513E+00  2.6899279043E+01
  2.4145566955E+00  2.6581958772E+01
  2.4274465396E+00  2.6247494237E+01
  2.4403363838E+00  2.5896313320E+01
  2.4532262280E+00  2.5528870524E+01
  2.4661160721E+00  2.5145641349E+01
  2.4790059163E+00  2.4747117050E+01
  2.4918957604E+00  2.4333799819E+01
  2.5047856046E+00  2.3906198449E+01
  2.5176754488E+00  2.3464824486E+01
  2.5305652929E+00  2.3010188863E+01
  2.5434551371E+00  2.2542799023E+01
  2.5563449813E+00  2.2063156490E+01
  2.5692348254E+00  2.1571754873E+01
  2.5821246696E+00  2.1069078258E+01
  2.5950145138E+00  2.0555599972E+01
  2.6079043579E+00  2.0031781653E+01
  2.6207942021E+00  1.9498072619E+01
  2.6336840463E+00  1.8954909485E+01
  2.6465738904E+00  1.8402715994E+01
  2.6594637346E+00  1.7841903040E+01
  2.6723535787E+00  1.7272868850E+01
  2.6852434229E+00  1.6695999292E+01
  2.6981332671E+00  1.6111668299E+01
  2.7110231112E+00  1.5520238370E+01
  2.7239129554E+00  1.4922061152E+01
  2.7368027996E+00  1.4317478058E+01
  2.7496926437E+00  1.3706820929E+01
  2.7625824879E+00  1.3090412710E+01
  2.7754723321E+00  1.2468568148E+01
  2.7883621762E+00  1.1841594472E+01
  2.8012520204E+00  1.1209792076E+01
  2.8141418646E+00  1.0573455178E+01
  2.8270317087E+00  9.9328724604E+00
  2.8399215529E+00  9.2883276781E+00
  2.8528113970E+00  8.6401002344E+00
  2.8657012412E+00  7.9884657264E+00
  2.8785910854E+00  7.3336964551E+00
  2.8914809295E+00  6.6760619085E+00
  2.9043707737E+00  6.0158292293E+00
  2.9172606179E+00  5.3532636998E+00
  2.9301504620E+00  4.6886293316E+00
  2.9430403062E+00  4.0221898069E+00
  2.9559301504E+00  3.3542106115E+00
  2.9688199945E+00  2.6849657619E+00
  2.9817098387E+00  2.0147673201E+00
  2.9945996829E+00  1.3441683146E+00
  3.0074895270E+00  6.7739258864E-01
  3.0203793712E+00  2.5851004944E-01

  0.0000000000E+00  5.0524984284E+01
  1.1174106604E-02  5.0524568149E+01
  2.2348213208E-02  5.0522983809E+01
  3.3522319811E-02  5.0520330489E+01
  4.4696426415E-02  5.0516618952E+01
  5.5870533019E-02  5.0511855210E+01
  6.7044639623E-02  5.0506046050E+01
  7.8218746227E-02  5.0499199545E+01
  8.9392852831E-02  5.0491325134E+01
  1.0056695943E-01  5.0482433635E+01
  1.1174106604E-01  5.0472537226E+01
  1.2291517264E-01  5.0461649427E+01
  1.3408927925E-01  5.0449785068E+01
  1.4526338585E-01  5.0436960266E+01
  1.5643749245E-01  5.0423192383E+01
  1.6761159906E-01  5.0408500001E+01
  1.7878570566E-01  5.0392902876E+01
  1.8995981226E-01  5.0376421903E+01
  2.0113391887E-01  5.0359079073E+01
  2.1230802547E-01  5.0340897432E+01
  2.2348213208E-01  5.0321901037E+01
  2.3465623868E-01  5.0302114908E+01
  2.4583034528E-01  5.0281564985E+01
  2.5700445189E-01  5.0260278078E+01
  2.6817855849E-01  5.0238281822E+01
  2.7935266510E-01  5.0215604625E+01
  2.9052677170E-01  5.0192275619E+01
  3.0170087830E-01  5.0168324615E+01
  3.1287498491E-01  5.0143782047E+01
  3.2404909151E-01  5.0118678925E+01
  3.3522319811E-01  5.0093046786E+01
  3.4639730472E-01  5.0066917640E+01
  3.5757141132E-01  5.0040323924E+01
  3.6874551793E-01  5.0013298448E+01
  3.7991962453E-01  4.9985874347E+01
  3.9109373113E-01  4.9958085032E+01
  4.0226783774E-01  4.9929964136E+01
  4.1344194434E-01  4.9901545469E+01
  4.2461605094E-01  4.9872862964E+01
  4.3579015755E-01  4.9843950633E+01
  4.4696426415E-01  4.9814842509E+01
  4.5813837076E-01  4.9785572606E+01
  4.6931247736E-01  4.9756174863E+01
  4.8048658396E-01  4.9726683096E+01
  4.9166069057E-01  4.9697130954E+01
  5.0283479717E-01  4.9667551861E+01
  5.1400890378E-01  4.9637978975E+01
  5.2518301038E-01  4.9608445136E+01
  5.3635711698E-01  4.9578982818E+01
  5.4753122359E-01  4.9549624081E+01
  5.5870533019E-01  4.9520400526E+01
  5.6987943679E-01  4.9491343243E+01
  5.8105354340E-01  4.9462482769E+01
  5.9222765000E-01  4.9433849045E+01
  6.0340175661E-01  4.9405471365E+01
  6.1457586321E-01  4.9377378340E+01
  6.2574996981E-01  4.9349597852E+01
  6.3692407642E-01  4.9322157021E+01
  6.4809818302E-01  4.9295082159E+01
  6.5927228963E-01  4.9268398742E+01
  6.7044639623E-01  4.9242131377E+01
  6.8162050283E-01  4.9216303769E+01
  6.9279460944E-01  4.9190938694E+01
  7.0396871604E-01  4.9166057981E+01
  7.1514282264E-01  4.9141682487E+01
  7.2631692925E-01  4.9117832082E+01
  7.3749103585E-01  4.9094525639E+01
  7.4866514246E-01  4.9071781024E+01
  7.5983924906E-01  4.9049615088E+01
  7.7101335566E-01  4.9028043677E+01
  7.8218746227E-01  4.9007081627E+01
  7.9336156887E-01  4.8986742777E+01
  8.0453567547E-01  4.8967039982E+01
  8.1570978208E-01  4.8947985130E+01
  8.2688388868E-01  4.8929589163E+01
  8.3805799529E-01  4.8911862103E+01
  8.4923210189E-01  4.8894813081E+01
  8.6040620849E-01  4.8878450371E+01
  8.7158031510E-01  4.8862781423E+01
  8.8275442170E-01  4.8847812904E+01
  8.9392852831E-01  4.8833550741E+01
  9.0510263491E-01  4.8820000160E+01
  9.1627674151E-01  4.8807165735E+01
  9.2745084812E-01  4.8795051437E+01
  9.3862495472E-01  4.8783660674E+01
  9.4979906132E-01  4.8772996348E+01
  9.6097316793E-01  4.8763060896E+01
  9.7214727453E-01  4.8753856343E+01
  9.8332138114E-01  4.8745384346E+01
  9.9449548774E-01  4.8737646241E+01
  1.0056695943E+00  4.8730643083E+01
  1.0168437009E+00  4.8724375694E+01
  1.0280178076E+00  4.8718844695E+01
  1.0391919142E+00  4.8714050547E+01
  1.0503660208E+00  4.8709993579E+01
  1.0615401274E+00  4.8706674020E+01
  1.0727142340E+00  4.8704092022E+01
  1.0838883406E+00  4.8702247683E+01
  1.0950624472E+00  4.8701141060E+01
  1.1062365538E+00  4.8700772183E+01
  1.1062365538E+00  4.8700772183E+01
  1.1126814855E+00  4.8700309854E+01
  1.1191264173E+00  4.8698923484E+01
  1.1255713491E+00  4.8696614929E+01
  1.1320162809E+00  4.8693387277E+01
  1.1384612126E+00  4.8689244846E+01
  1.1449061444E+00  4.8684193180E+01
  1.1513510762E+00  4.8678239040E+01
  1.1577960079E+00  4.8671390400E+01
  1.1642409397E+00  4.8663656431E+01
  1.1706858715E+00  4.8655047496E+01
  1.1771308032E+00  4.8645575135E+01
  1.1835757350E+00  4.8635252050E+01
  1.1900206668E+00  4.8624092091E+01
  1.1964655985E+00  4.8612110239E+01
  1.2029105303E+00  4.8599322586E+01
  1.2093554621E+00  4.8585746317E+01
  1.2158003939E+00  4.8571399686E+01
  1.2222453256E+00  4.8556301998E+01
  1.2286902574E+00  4.8540473578E+01
  1.2351351892E+00  4.8523935750E+01
  1.2415801209E+00  4.8506710807E+01
  1.2480250527E+00  4.8488821983E+01
  1.2544699845E+00  4.8470293425E+01
  1.2609149162E+00  4.8451150155E+01
  1.2673598480E+00  4.8431418042E+01
  1.2738047798E+00  4.8411123765E+01
  1.2802497115E+00  4.8390294779E+01
  1.2866946433E+00  4.8368959272E+01
  1.2931395751E+00  4.8347146131E+01
  1.2995845068E+00  4.8324884899E+01
  1.3060294386E+00  4.8302205733E+01
  1.3124743704E+00  4.8279139361E+01
  1.3189193022E+00  4.8255717038E+01
  1.3253642339E+00  4.8231970498E+01
  1.3318091657E+00  4.8207931911E+01
  1.3382540975E+00  4.8183633830E+01
  1.3446990292E+00  4.8159109143E+01
  1.3511439610E+00  4.8134391027E+01
  1.3575888928E+00  4.8109512892E+01
  1.3640338245E+00  4.8084508331E+01
  1.3704787563E+00  4.8059411068E+01
  1.3769236881E+00  4.8034254905E+01
  1.3833686198E+00  4.8009073668E+01
  1.3898135516E+00  4.7983901156E+01
  1.3962584834E+00  4.7958771085E+01
  1.4027034152E+00  4.7933717033E+01
  1.4091483469E+00  4.7908772394E+01
  1.4155932787E+00  4.7883970317E+01
  1.4220382105E+00  4.7859343659E+01
  1.4284831422E+00  4.7834924935E+01
  1.4349280740E+00  4.7810746263E+01
  1.4413730058E+00  4.7786839319E+01
  1.4478179375E+00  4.7763235290E+01
  1.4542628693E+00  4.7739964827E+01
  1.4607078011E+00  4.7717058000E+01
  1.4671527328E+00  4.7694544260E+01
  1.4735976646E+00  4.7672452396E+01
  1.4800425964E+00  4.7650810501E+01
  1.4864875281E+00  4.7629645934E+01
  1.4929324599E+00  4.7608985293E+01
  1.4993773917E+00  4.7588854384E+01
  1.5058223235E+00  4.7569278194E+01
  1.5122672552E+00  4.7550280871E+01
  1.5187121870E+00  4.7531885707E+01
  1.5251571188E+00  4.7514115115E+01
  1.5316020505E+00  4.7496990627E+01
  1.5380469823E+00  4.7480532876E+01
  1.5444919141E+00  4.7464761599E+01
  1.5509368458E+00  4.7449695630E+01
  1.5573817776E+00  4.7435352904E+01
  1.5638267094E+00  4.7421750463E+01
  1.5702716411E+00  4.7408904464E+01
  1.5767165729E+00  4.7396830194E+01
  1.5831615047E+00  4.7385542080E+01
  1.5896064365E+00  4.7375053713E+01
  1.5960513682E+00  4.7365377866E+01
  1.6024963000E+00  4.7356526518E+01
  1.6089412318E+00  4.7348510882E+01
  1.6153861635E+00  4.7341341434E+01
  1.6218310953E+00  4.7335027941E+01
  1.6282760271E+00  4.7329579493E+01
  1.6347209588E+00  4.7325004541E+01
  1.6411658906E+00  4.7321310926E+01
  1.6476108224E+00  4.7318505918E+01
  1.6540557541E+00  4.7316596250E+01
  1.6605006859E+00  4.7315588157E+01
  1.6669456177E+00  4.7315487405E+01
  1.6733905495E+00  4.7316299331E+01
  1.6798354812E+00  4.7318028872E+01
  1.6862804130E+00  4.7320680597E+01
  1.6927253448E+00  4.7324258730E+01
  1.6991702765E+00  4.7328767163E+01
  1.7056152083E+00  4.7334209458E+01
  1.7120601401E+00  4.7340588795E+01
  1.7185050718E+00  4.7347907826E+01
  1.7249500036E+00  4.7356168167E+01
  1.7313949354E+00  4.7365368412E+01
  1.7378398671E+00  4.7375491524E+01
  1.7442847989E+00  4.7386030420E+01
  1.7442847989E+00  4.7386030420E+01
  1.7571746431E+00  4.7372814317E+01
  1.7700644872E+00  4.7376284658E+01
  1.7829543314E+00  4.7396407796E+01
  1.7958441756E+00  4.7432806013E+01
  1.8087340197E+00  4.7484886275E+01
  1.8216238639E+00  4.7551862722E+01
  1.8345137081E+00  4.7632770681E+01
  1.8474035522E+00  4.7703628599E+01
  1.8602933964E+00  4.7760275720E+01
  1.8731832406E+00  4.7820746795E+01
  1.8860730847E+00  4.7885014409E+01
  1.8989629289E+00  4.7953019860E+01
  1.9118527730E+00  4.8024679399E+01
  1.9247426172E+00  4.8099879156E+01
  1.9376324614E+00  4.8178467972E+01
  1.9505223055E+00  4.8260248416E+01
  1.9634121497E+00  4.8344965676E+01
  1.9763019939E+00  4.8432293921E+01
  1.9891918380E+00  4.8521819722E+01
  2.0020816822E+00  4.8613022248E+01
  2.0149715264E+00  4.8705250383E+01
  2.0278613705E+00  4.8797697798E+01
  2.0407512147E+00  4.8889378705E+01
  2.0536410589E+00  4.8979109907E+01
  2.0665309030E+00  4.9065508819E+01
  2.0794207472E+00  4.9147021703E+01
  2.0923105913E+00  4.9221998593E+01
  2.1052004355E+00  4.9288826207E+01
  2.1180902797E+00  4.9346112304E+01
  2.1309801238E+00  4.9392886095E+01
  2.1438699680E+00  4.9428754860E+01
  2.1567598122E+00  4.9453959906E+01
  2.1696496563E+00  4.9469312814E+01
  2.1825395005E+00  4.9476042498E+01
  2.1954293447E+00  4.9475610969E+01
  2.2083191888E+00  4.9469549039E+01
  2.2212090330E+00  4.9459337746E+01
  2.2340988772E+00  4.9446337608E+01
  2.2469887213E+00  4.9431755283E+01
  2.2598785655E+00  4.9416634585E+01
  2.2727684097E+00  4.9401861096E+01
  2.2856582538E+00  4.9388173202E+01
  2.2985480980E+00  4.9376175386E+01
  2.3114379421E+00  4.9366351653E+01
  2.3243277863E+00  4.9359078217E+01
  2.3372176305E+00  4.9354635174E+01
  2.3501074746E+00  4.9353217205E+01
  2.3629973188E+00  4.9354943449E+01
  2.3758871630E+00  4.9359866669E+01
  2.3887770071E+00  4.9367981833E+01
  2.4016668513E+00  4.9379234175E+01
  2.4145566955E+00  4.9393526745E+01
  2.4274465396E+00  4.9410727482E+01
  2.4403363838E+00  4.9430675772E+01
  2.4532262280E+00  4.9453188475E+01
  2.4661160721E+00  4.9478065426E+01
  2.4790059163E+00  4.9505094366E+01
  2.4918957604E+00  4.9534055334E+01
  2.5047856046E+00  4.9564724507E+01
  2.5176754488E+00  4.9596877517E+01
  2.5305652929E+00  4.9630292266E+01
  2.5434551371E+00  4.9664751280E+01
  2.5563449813E+00  4.9700043623E+01
  2.5692348254E+00  4.9735966435E+01
  2.5821246696E+00  4.9772326112E+01
  2.5950145138E+00  4.9808939178E+01
  2.6079043579E+00  4.9845632896E+01
  2.6207942021E+00  4.9882245635E+01
  2.6336840463E+00  4.9918627053E+01
  2.6465738904E+00  4.9954638100E+01
  2.6594637346E+00  4.9990150888E+01
  2.6723535787E+00  5.0025048453E+01
  2.6852434229E+00  5.0059224410E+01
  2.6981332671E+00  5.0092582549E+01
  2.7110231112E+00  5.0125036368E+01
  2.7239129554E+00  5.0156508562E+01
  2.7368027996E+00  5.0186930486E+01
  2.7496926437E+00  5.0216241596E+01
  2.7625824879E+00  5.0244388877E+01
  2.7754723321E+00  5.0271326269E+01
  2.7883621762E+00  5.0297014098E+01
  2.8012520204E+00  5.0321418506E+01
  2.8141418646E+00  5.0344510904E+01
  2.8270317087E+00  5.0366267433E+01
  2.8399215529E+00  5.0386668446E+01
  2.8528113970E+00  5.0405698014E+01
  2.8657012412E+00  5.0423343452E+01
  2.8785910854E+00  5.0439594874E+01
  2.8914809295E+00  5.0454444775E+01
  2.9043707737E+00  5.0467887641E+01
  2.9172606179E+00  5.0479919589E+01
  2.9301504620E+00  5.0490538041E+01
  2.9430403062E+00  5.0499741425E+01
  2.9559301504E+00  5.0507528912E+01
  2.9688199945E+00  5.0513900180E+01
  2.9817098387E+00  5.0518855205E+01
  2.9945996829E+00  5.0522393983E+01
  3.0074895270E+00  5.0524515009E+01
  3.0203793712E+00  5.0524984284E+01

  0.0000000000E+00  5.0525243194E+01
  1.1174106604E-02  5.0525800272E+01
  2.2348213208E-02  5.0527807340E+01
  3.3522319811E-02  5.0531164865E+01
  4.4696426415E-02  5.0535861560E+01
  5.5870533019E-02  5.0541890648E+01
  6.7044639623E-02  5.0549244315E+01
  7.8218746227E-02  5.0557913158E+01
  8.9392852831E-02  5.0567886067E+01
  1.0056695943E-01  5.0579150163E+01
  1.1174106604E-01  5.0591690757E+01
  1.2291517264E-01  5.0605491315E+01
  1.3408927925E-01  5.0620533417E+01
  1.4526338585E-01  5.0636796712E+01
  1.5643749245E-01  5.0654258881E+01
  1.6761159906E-01  5.0672895587E+01
  1.7878570566E-01  5.0692680432E+01
  1.8995981226E-01  5.0713584909E+01
  2.0113391887E-01  5.0735578353E+01
  2.1230802547E-01  5.0758627893E+01
  2.2348213208E-01  5.0782698400E+01
  2.3465623868E-01  5.0807752436E+01
  2.4583034528E-01  5.0833750202E+01
  2.5700445189E-01  5.0860649485E+01
  2.6817855849E-01  5.0888405597E+01
  2.7935266510E-01  5.0916971320E+01
  2.9052677170E-01  5.0946296841E+01
  3.0170087830E-01  5.0976329683E+01
  3.1287498491E-01  5.1007014633E+01
  3.2404909151E-01  5.1038293655E+01
  3.3522319811E-01  5.1070105805E+01
  3.4639730472E-01  5.1102387121E+01
  3.5757141132E-01  5.1135070508E+01
  3.6874551793E-01  5.1168085597E+01
  3.7991962453E-01  5.1201358597E+01
  3.9109373113E-01  5.1234812106E+01
  4.0226783774E-01  5.1268364905E+01
  4.1344194434E-01  5.1301931715E+01
  4.2461605094E-01  5.1335422919E+01
  4.3579015755E-01  5.1368744238E+01
  4.4696426415E-01  5.1401796361E+01
  4.5813837076E-01  5.1434474522E+01
  4.6931247736E-01  5.1466668019E+01
  4.8048658396E-01  5.1498259677E+01
  4.9166069057E-01  5.1529125239E+01
  5.0283479717E-01  5.1559132709E+01
  5.1400890378E-01  5.1588141636E+01
  5.2518301038E-01  5.1616002360E+01
  5.3635711698E-01  5.1642555260E+01
  5.4753122359E-01  5.1667630025E+01
  5.5870533019E-01  5.1691045047E+01
  5.6987943679E-01  5.1712607020E+01
  5.8105354340E-01  5.1732110903E+01
  5.9222765000E-01  5.1749340463E+01
  6.0340175661E-01  5.1764069675E+01
  6.1457586321E-01  5.1776065347E+01
  6.2574996981E-01  5.1785091418E+01
  6.3692407642E-01  5.1790915454E+01
  6.4809818302E-01  5.1793317849E+01
  6.5927228963E-01  5.1792104183E+01
  6.7044639623E-01  5.1787120912E+01
  6.8162050283E-01  5.1778274095E+01
  6.9279460944E-01  5.1765550168E+01
  7.0396871604E-01  5.1749036903E+01
  7.1514282264E-01  5.1728941812E+01
  7.2631692925E-01  5.1705604765E+01
  7.3749103585E-01  5.1679501666E+01
  7.4866514246E-01  5.1651236997E+01
  7.5983924906E-01  5.1621524750E+01
  7.7101335566E-01  5.1591159235E+01
  7.8218746227E-01  5.1560979000E+01
  7.9336156887E-01  5.1531828018E+01
  8.0453567547E-01  5.1504518224E+01
  8.1570978208E-01  5.1479796691E+01
  8.2688388868E-01  5.1458319454E+01
  8.3805799529E-01  5.1440632788E+01
  8.4923210189E-01  5.1427161733E+01
  8.6040620849E-01  5.1418205079E+01
  8.7158031510E-01  5.1413935665E+01
  8.8275442170E-01  5.1414404834E+01
  8.9392852831E-01  5.1419549878E+01
  9.0510263491E-01  5.1429203506E+01
  9.1627674151E-01  5.1443104447E+01
  9.2745084812E-01  5.1460908514E+01
  9.3862495472E-01  5.1482199535E+01
  9.4979906132E-01  5.1506499744E+01
  9.6097316793E-01  5.1533279342E+01
  9.7214727453E-01  5.1561965084E+01
  9.8332138114E-01  5.1591947913E+01
  9.9449548774E-01  5.1622589865E+01
  1.0056695943E+00  5.1653230650E+01
  1.0168437009E+00  5.1683194587E+01
  1.0280178076E+00  5.1711798800E+01
  1.0391919142E+00  5.1738363756E+01
  1.0503660208E+00  5.1762227300E+01
  1.0615401274E+00  5.1782763034E+01
  1.0727142340E+00  5.1799403216E+01
  1.0838883406E+00  5.1811665140E+01
  1.0950624472E+00  5.1819178459E+01
  1.1062365538E+00  5.1821709538E+01
  1.1062365538E+00  5.1821709538E+01
  1.1126814855E+00  5.1821585335E+01
  1.1191264173E+00  5.1821212862E+01
  1.1255713491E+00  5.1820592528E+01
  1.1320162809E+00  5.1819725014E+01
  1.1384612126E+00  5.1818611276E+01
  1.1449061444E+00  5.1817252540E+01
  1.1513510762E+00  5.1815650308E+01
  1.1577960079E+00  5.1813806355E+01
  1.1642409397E+00  5.1811722731E+01
  1.1706858715E+00  5.1809401761E+01
  1.1771308032E+00  5.1806846046E+01
  1.1835757350E+00  5.1804058461E+01
  1.1900206668E+00  5.1801042158E+01
